d_t,app,func,end_timestamp,duration,st_tsp,date,counter,wait_delay
2021-02-04 16:09:59.371813940,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,403799.37281394,0.001,403799.37181394,2021-02-04 16:09:59.371813940,762,17513
2021-02-04 16:10:02.066332029,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,403802.06733202894,0.001,403802.06633202895,2021-02-04 16:10:02.066332029,763,2695
2021-02-04 16:10:13.570178913,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,403813.571178913,0.001,403813.570178913,2021-02-04 16:10:13.570178913,764,11504
2021-02-04 16:10:30.088206083,734272c01926d19690e5ec308bab64ef97950b75b1c7582283e0783fce1751d8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,403845.456206083,15.368,403830.088206083,2021-02-04 16:10:30.088206083,765,16518
2021-02-04 16:10:59.894551920,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,403859.89555192,0.001,403859.89455192,2021-02-04 16:10:59.894551920,766,29806
2021-02-04 16:11:08.546919989,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,403868.547919989,0.001,403868.546919989,2021-02-04 16:11:08.546919989,767,8652
2021-02-04 16:12:00.019556967,f7bfe5bc8d2a37a5c15986fbfc2c477a746e866adcb9663f9df7535b61c3eb9b,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,403920.128556967,0.109,403920.019556967,2021-02-04 16:12:00.019556967,768,51473
2021-02-04 16:13:19.194638001,341a2b2b3affc84b61502aa373df22557db55c7c304014b3ac84499247374f43,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,403999.408638001,0.214,403999.19463800103,2021-02-04 16:13:19.194638001,769,79175
2021-02-04 16:13:24.266421007,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404004.26742100704,0.001,404004.26642100705,2021-02-04 16:13:24.266421007,770,5072
2021-02-04 16:13:39.538777041,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404019.539777041,0.001,404019.538777041,2021-02-04 16:13:39.538777041,771,15272
2021-02-04 16:14:12.283780979,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404052.28478097904,0.001,404052.28378097905,2021-02-04 16:14:12.283780979,772,32745
2021-02-04 16:14:17.549128937,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404057.55012893694,0.001,404057.54912893695,2021-02-04 16:14:17.549128937,773,5265
2021-02-04 16:14:27.220985102,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404067.221985102,0.001,404067.220985102,2021-02-04 16:14:27.220985102,774,9672
2021-02-04 16:15:00.019864018,68d84244f6a3c212c69884d292b01a04ade8573f6c7b7407e39e0c44fd8e659e,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404100.112864018,0.093,404100.019864018,2021-02-04 16:15:00.019864018,775,32799
2021-02-04 16:16:24.332856106,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404184.333856106,0.001,404184.332856106,2021-02-04 16:16:24.332856106,776,84313
2021-02-04 16:16:32.543430018,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404192.544430018,0.001,404192.543430018,2021-02-04 16:16:32.543430018,777,8211
2021-02-04 16:16:43.934526077,d27353c8ad7c924a609457eb5a53333a7e519bcf8efd884dcca7ffb908ca3fa6,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404209.143526077,5.209,404203.934526077,2021-02-04 16:16:43.934526077,778,11391
2021-02-04 16:16:58.558108019,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404218.559108019,0.001,404218.558108019,2021-02-04 16:16:58.558108019,779,14624
2021-02-04 16:17:08.522777962,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404228.523777962,0.001,404228.52277796203,2021-02-04 16:17:08.522777962,780,9965
2021-02-04 16:17:19.478640007,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404239.479640007,0.001,404239.47864000703,2021-02-04 16:17:19.478640007,781,10956
2021-02-04 16:17:27.601346897,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404247.602346897,0.001,404247.601346897,2021-02-04 16:17:27.601346897,782,8123
2021-02-04 16:18:39.814799952,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404319.815799952,0.001,404319.81479995203,2021-02-04 16:18:39.814799952,783,72213
2021-02-04 16:18:47.128026021,5fb02cfeb979fec16df02d1ece227157238477b19fc6e37554e2e2af6018d3ba,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404327.539026022,0.411,404327.128026022,2021-02-04 16:18:47.128026021,784,7313
2021-02-04 16:18:51.211366961,5fb02cfeb979fec16df02d1ece227157238477b19fc6e37554e2e2af6018d3ba,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404331.414366961,0.203,404331.211366961,2021-02-04 16:18:51.211366961,785,4083
2021-02-04 16:18:51.831725113,5fb02cfeb979fec16df02d1ece227157238477b19fc6e37554e2e2af6018d3ba,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404331.989725113,0.158,404331.831725113,2021-02-04 16:18:51.831725113,786,620
2021-02-04 16:18:52.138643038,5fb02cfeb979fec16df02d1ece227157238477b19fc6e37554e2e2af6018d3ba,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404332.401643038,0.263,404332.13864303805,2021-02-04 16:18:52.138643038,787,307
2021-02-04 16:18:52.383587072,5fb02cfeb979fec16df02d1ece227157238477b19fc6e37554e2e2af6018d3ba,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404333.035587072,0.652,404332.383587072,2021-02-04 16:18:52.383587072,788,245
2021-02-04 16:18:52.599780087,5fb02cfeb979fec16df02d1ece227157238477b19fc6e37554e2e2af6018d3ba,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404332.770780087,0.171,404332.599780087,2021-02-04 16:18:52.599780087,789,216
2021-02-04 16:19:03.204910044,5fb02cfeb979fec16df02d1ece227157238477b19fc6e37554e2e2af6018d3ba,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404344.500910044,1.296,404343.20491004403,2021-02-04 16:19:03.204910044,790,10605
2021-02-04 16:19:04.845843933,5fb02cfeb979fec16df02d1ece227157238477b19fc6e37554e2e2af6018d3ba,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404346.047843933,1.202,404344.845843933,2021-02-04 16:19:04.845843933,791,1641
2021-02-04 16:19:05.763087002,5fb02cfeb979fec16df02d1ece227157238477b19fc6e37554e2e2af6018d3ba,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404346.997087002,1.234,404345.763087002,2021-02-04 16:19:05.763087002,792,917
2021-02-04 16:19:05.829254089,5fb02cfeb979fec16df02d1ece227157238477b19fc6e37554e2e2af6018d3ba,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404347.09325408895,1.264,404345.8292540889,2021-02-04 16:19:05.829254089,793,66
2021-02-04 16:19:05.898281990,5fb02cfeb979fec16df02d1ece227157238477b19fc6e37554e2e2af6018d3ba,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404347.03728199,1.139,404345.89828198997,2021-02-04 16:19:05.898281990,794,69
2021-02-04 16:19:06.938767094,5fb02cfeb979fec16df02d1ece227157238477b19fc6e37554e2e2af6018d3ba,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404347.094767094,0.156,404346.938767094,2021-02-04 16:19:06.938767094,795,1040
2021-02-04 16:19:58.999072956,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404399.000072956,0.001,404398.99907295604,2021-02-04 16:19:58.999072956,796,52060
2021-02-04 16:20:03.574375919,d27353c8ad7c924a609457eb5a53333a7e519bcf8efd884dcca7ffb908ca3fa6,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404408.44537591905,4.871,404403.57437591907,2021-02-04 16:20:03.574375919,797,4575
2021-02-04 16:20:09.553976917,d27353c8ad7c924a609457eb5a53333a7e519bcf8efd884dcca7ffb908ca3fa6,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404414.153976917,4.6,404409.553976917,2021-02-04 16:20:09.553976917,798,5980
2021-02-04 16:20:19.141124031,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404419.14412403107,0.003,404419.14112403104,2021-02-04 16:20:19.141124031,799,9587
2021-02-04 16:20:29.110922026,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404429.111922026,0.001,404429.110922026,2021-02-04 16:20:29.110922026,800,9970
2021-02-04 16:20:36.367782032,734272c01926d19690e5ec308bab64ef97950b75b1c7582283e0783fce1751d8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404436.480782032,0.113,404436.367782032,2021-02-04 16:20:36.367782032,801,7257
2021-02-04 16:20:45.195250916,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404445.196250916,0.001,404445.195250916,2021-02-04 16:20:45.195250916,802,8827
2021-02-04 16:20:56.035711931,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404456.036711931,0.001,404456.035711931,2021-02-04 16:20:56.035711931,803,10840
2021-02-04 16:21:02.300964045,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404462.301964045,0.001,404462.300964045,2021-02-04 16:21:02.300964045,804,6265
2021-02-04 16:21:13.403885893,341a2b2b3affc84b61502aa373df22557db55c7c304014b3ac84499247374f43,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404473.649885893,0.246,404473.403885893,2021-02-04 16:21:13.403885893,805,11103
2021-02-04 16:21:26.981183933,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404486.98218393297,0.001,404486.981183933,2021-02-04 16:21:26.981183933,806,13577
2021-02-04 16:21:33.426593946,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404493.427593946,0.001,404493.426593946,2021-02-04 16:21:33.426593946,807,6445
2021-02-04 16:21:45.310218023,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404505.311218023,0.001,404505.310218023,2021-02-04 16:21:45.310218023,808,11884
2021-02-04 16:22:00.036736893,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404520.037736893,0.001,404520.036736893,2021-02-04 16:22:00.036736893,809,14727
2021-02-04 16:23:00.355255066,d27353c8ad7c924a609457eb5a53333a7e519bcf8efd884dcca7ffb908ca3fa6,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404587.119255066,6.764,404580.35525506595,2021-02-04 16:23:00.355255066,810,60319
2021-02-04 16:23:16.397372889,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404596.398372889,0.001,404596.397372889,2021-02-04 16:23:16.397372889,811,16042
2021-02-04 16:23:27.999003099,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404608.00000309903,0.001,404607.99900309904,2021-02-04 16:23:27.999003099,812,11602
2021-02-04 16:23:38.755490946,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404618.756490946,0.001,404618.755490946,2021-02-04 16:23:38.755490946,813,10756
2021-02-04 16:23:49.520105932,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404629.522105932,0.002,404629.520105932,2021-02-04 16:23:49.520105932,814,10765
2021-02-04 16:24:00.024870058,68d84244f6a3c212c69884d292b01a04ade8573f6c7b7407e39e0c44fd8e659e,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404640.203870058,0.179,404640.024870058,2021-02-04 16:24:00.024870058,815,10505
2021-02-04 16:25:00.017657099,85479ef37b5dc75dd5aeca3bab499129b97a134dac5d740d2c68941de9d63031,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404703.45765709906,3.44,404700.01765709906,2021-02-04 16:25:00.017657099,816,59993
2021-02-04 16:25:05.922933983,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404705.923933983,0.001,404705.92293398303,2021-02-04 16:25:05.922933983,817,5905
2021-02-04 16:25:23.001637075,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404723.003637075,0.002,404723.00163707504,2021-02-04 16:25:23.001637075,818,17079
2021-02-04 16:25:31.159546013,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404731.164546013,0.005,404731.159546013,2021-02-04 16:25:31.159546013,819,8158
2021-02-04 16:26:21.835498976,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404781.836498976,0.001,404781.835498976,2021-02-04 16:26:21.835498976,820,50676
2021-02-04 16:26:44.019092964,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404804.020092964,0.001,404804.019092964,2021-02-04 16:26:44.019092964,821,22184
2021-02-04 16:26:51.740103888,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404811.741103888,0.001,404811.74010388803,2021-02-04 16:26:51.740103888,822,7721
2021-02-04 16:27:00.018584934,68d84244f6a3c212c69884d292b01a04ade8573f6c7b7407e39e0c44fd8e659e,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404820.127584934,0.109,404820.018584934,2021-02-04 16:27:00.018584934,823,8278
2021-02-04 16:27:23.250778114,d27353c8ad7c924a609457eb5a53333a7e519bcf8efd884dcca7ffb908ca3fa6,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404848.363778114,5.113,404843.250778114,2021-02-04 16:27:23.250778114,824,23232
2021-02-04 16:27:31.257752107,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404851.258752108,0.001,404851.25775210804,2021-02-04 16:27:31.257752107,825,8007
2021-02-04 16:27:43.784682917,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404863.78568291693,0.001,404863.78468291694,2021-02-04 16:27:43.784682917,826,12527
2021-02-04 16:27:52.519188093,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404872.520188093,0.001,404872.519188093,2021-02-04 16:27:52.519188093,827,8735
2021-02-04 16:28:01.447768005,17c37a0fdd5d1932b755c0e6447137bc08fd524f455e14fdac414f584de08dc5,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404881.463768005,0.016,404881.447768005,2021-02-04 16:28:01.447768005,828,8929
2021-02-04 16:28:11.558684992,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404891.559684992,0.001,404891.558684992,2021-02-04 16:28:11.558684992,829,10111
2021-02-04 16:28:23.476710009,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404903.477710009,0.001,404903.47671000904,2021-02-04 16:28:23.476710009,830,11918
2021-02-04 16:28:38.661220001,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404918.662220001,0.001,404918.661220001,2021-02-04 16:28:38.661220001,831,15185
2021-02-04 16:28:49.099985050,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404929.10098505,0.001,404929.09998505004,2021-02-04 16:28:49.099985050,832,10439
2021-02-04 16:29:01.992333101,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404941.993333101,0.001,404941.992333101,2021-02-04 16:29:01.992333101,833,12892
2021-02-04 16:29:09.891799067,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404949.89379906707,0.002,404949.8917990671,2021-02-04 16:29:09.891799067,834,7899
2021-02-04 16:29:19.509360002,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404959.510360003,0.001,404959.509360003,2021-02-04 16:29:19.509360002,835,9618
2021-02-04 16:29:32.169012951,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404972.170012951,0.001,404972.169012951,2021-02-04 16:29:32.169012951,836,12660
2021-02-04 16:29:58.114565062,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,404998.115565062,0.001,404998.114565062,2021-02-04 16:29:58.114565062,837,25946
2021-02-04 16:30:04.301821018,85479ef37b5dc75dd5aeca3bab499129b97a134dac5d740d2c68941de9d63031,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,405062.475821018,58.174,405004.301821018,2021-02-04 16:30:04.301821018,838,6187
2021-02-04 16:30:40.318158077,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,405040.31915807695,0.001,405040.31815807696,2021-02-04 16:30:40.318158077,839,36016
2021-02-04 16:30:50.056714939,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,405050.057714939,0.001,405050.056714939,2021-02-04 16:30:50.056714939,840,9739
2021-02-04 16:30:56.032596992,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,405056.033596993,0.001,405056.032596993,2021-02-04 16:30:56.032596992,841,5976
2021-02-04 16:31:06.752530918,d27353c8ad7c924a609457eb5a53333a7e519bcf8efd884dcca7ffb908ca3fa6,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,405081.642530918,14.89,405066.752530918,2021-02-04 16:31:06.752530918,842,10720
2021-02-04 16:31:20.943937944,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,405080.944937944,0.001,405080.943937944,2021-02-04 16:31:20.943937944,843,14191
2021-02-04 16:31:30.555370020,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,405090.55637002,0.001,405090.55537002,2021-02-04 16:31:30.555370020,844,9611
2021-02-04 16:31:45.006920980,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,405105.00792098,0.001,405105.00692098,2021-02-04 16:31:45.006920980,845,14452
2021-02-04 16:31:54.363273071,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,405114.364273071,0.001,405114.363273071,2021-02-04 16:31:54.363273071,846,9356
2021-02-04 16:32:07.802030968,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,405127.803030968,0.001,405127.802030968,2021-02-04 16:32:07.802030968,847,13439
2021-02-04 16:32:14.943298983,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,405134.944298983,0.001,405134.94329898304,2021-02-04 16:32:14.943298983,848,7141
2021-02-04 16:32:25.098442959,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,405145.09944295906,0.001,405145.0984429591,2021-02-04 16:32:25.098442959,849,10155
2021-02-04 16:32:41.922995972,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,405161.923995972,0.001,405161.92299597204,2021-02-04 16:32:41.922995972,850,16825
2021-02-04 16:32:49.864922928,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,405169.865922928,0.001,405169.864922928,2021-02-04 16:32:49.864922928,851,7942
2021-02-04 16:33:00.006493092,734272c01926d19690e5ec308bab64ef97950b75b1c7582283e0783fce1751d8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,405180.131493092,0.125,405180.006493092,2021-02-04 16:33:00.006493092,852,10142
2021-02-04 16:33:08.948259043,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,405188.94925904303,0.001,405188.94825904304,2021-02-04 16:33:08.948259043,853,8942
2021-02-04 16:34:15.408280996,1661c8faccd5c7ce3ba6d326dc7fb1f14e74bc7d2c2f48a72fd50f6a9f31d44a,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,405255.929280996,0.521,405255.40828099597,2021-02-04 16:34:15.408280996,854,66460
2021-02-04 16:34:29.914972088,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,405269.917972088,0.003,405269.91497208795,2021-02-04 16:34:29.914972088,855,14507
2021-02-04 16:34:44.419418978,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,405284.420418978,0.001,405284.41941897804,2021-02-04 16:34:44.419418978,856,14504
2021-02-04 16:34:57.776506113,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,405297.77750611294,0.001,405297.77650611295,2021-02-04 16:34:57.776506113,857,13357
2021-02-04 16:35:00.023991001,734272c01926d19690e5ec308bab64ef97950b75b1c7582283e0783fce1751d8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,405300.23599100095,0.212,405300.02399100095,2021-02-04 16:35:00.023991001,858,2247
2021-02-04 16:35:09.382890970,d27353c8ad7c924a609457eb5a53333a7e519bcf8efd884dcca7ffb908ca3fa6,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,405314.87589097,5.493,405309.38289097,2021-02-04 16:35:09.382890970,859,9359
2021-02-04 16:35:50.364892044,d27353c8ad7c924a609457eb5a53333a7e519bcf8efd884dcca7ffb908ca3fa6,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,405355.949892044,5.585,405350.364892044,2021-02-04 16:35:50.364892044,860,40982
2021-02-04 16:36:01.176502955,17c37a0fdd5d1932b755c0e6447137bc08fd524f455e14fdac414f584de08dc5,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,405361.189502955,0.013,405361.17650295503,2021-02-04 16:36:01.176502955,861,10812
2021-02-04 16:36:10.834025072,a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,405370.835025072,0.001,405370.834025072,2021-02-04 16:36:10.834025072,862,9658
